Turbidity,Azimuth,Elevation,Normalization,Mean X,Mean Y,Sigma X,Sigma Y,Weight,Volume,MAE,RMSE
5,90,41,3.5,1.294073844,0.437319561,1.560131576,0.46111891,0.321905339,1,0.007138712,0.010048791
5,90,41,3.5,1.566054507,0.626791448,0.255398726,0.200469299,0.073710573,1,0.007138712,0.010048791
6,90,41,17.5,5.721470504,6.74E-26,1.841482105,0.654738622,0.233256894,1,0.00660952,0.009142156
6,90,41,17.5,6.84E-27,0.014049446,5.936682192,0.181605991,0.17884222,1,0.00660952,0.009142156
6,90,41,17.5,1.565581977,0.627374917,0.258039383,0.201905279,0.087714186,1,0.00660952,0.009142156
6,90,41,17.5,1.307900252,0.458371654,1.513536356,0.456182236,0.312251868,1,0.00660952,0.009142156
6,90,41,17.5,1.573166855,6.21E-32,0.485121523,0.508769788,0.187934832,1,0.00660952,0.009142156
7,90,41,1.5,1.337873027,0.517790608,1.47495526,0.433975591,0.292630641,1,0.005765745,0.007825167
7,90,41,1.5,5.982382906,2.05E-23,2.017319395,0.672920069,0.219649724,1,0.005765745,0.007825167
7,90,41,1.5,1.571695502,0.083830276,0.482367384,0.484572313,0.218774021,1,0.005765745,0.007825167
7,90,41,1.5,6.53E-28,0.021715263,5.113665842,0.187069696,0.172052735,1,0.005765745,0.007825167
7,90,41,1.5,1.564909391,0.631610958,0.256144562,0.199224875,0.096892879,1,0.005765745,0.007825167
8,90,41,16.5,6.00E-27,0.031686537,4.404195467,0.193783715,0.162200527,1,0.005080647,0.006798695
8,90,41,16.5,1.379724191,0.582848362,1.382272182,0.409306135,0.273401648,1,0.005080647,0.006798695
8,90,41,16.5,1.564258729,0.636196001,0.255071935,0.197648728,0.106865911,1,0.005080647,0.006798695
8,90,41,16.5,6.283185307,0.00650169,2.232849188,0.694768441,0.208082196,1,0.005080647,0.006798695
8,90,41,16.5,1.571455511,0.165423537,0.479827213,0.45584025,0.249449717,1,0.005080647,0.006798695
9,90,41,10.5,1.515496083,0.633576965,0.772885964,0.349089384,0.259481146,1,0.004644672,0.006211527
9,90,41,10.5,1.07E-32,0.020722969,6,0.214338289,0.13152487,1,0.004644672,0.006211527
9,90,41,10.5,1.568137075,0.619086164,0.278847787,0.209826969,0.16599195,1,0.004644672,0.006211527
9,90,41,10.5,1.565734726,0.121059005,0.497946172,0.231558356,0.127406419,1,0.004644672,0.006211527
9,90,41,10.5,6.283185307,0.281441558,6,0.61006052,0.315595615,1,0.004644672,0.006211527
10,90,44,1.5,1.439951668,0.039016883,2.396713085,0.288753884,0.226911076,1,0.004721177,0.005877755
10,90,44,1.5,6.283185307,6.79E-25,1.347957893,0.783754146,0.115212772,1,0.004721177,0.005877755
10,90,44,1.5,1.567929554,0.433434078,0.496039949,0.373949031,0.320838059,1,0.004721177,0.005877755
10,90,44,1.5,1.546406391,0.80725669,1.443741882,0.326574454,0.238199189,1,0.004721177,0.005877755
10,90,44,1.5,1.563530398,0.704769349,0.253850688,0.18400873,0.098838905,1,0.004721177,0.005877755
2,90,44,10.5,6.283185307,0.042971323,6,0.272136946,0.285391555,1,0.010073738,0.016634949
2,90,44,10.5,1.465150468,0.117781538,0.620231377,0.523969244,0.123604064,1,0.010073738,0.016634949
2,90,44,10.5,6.283185307,0.024667678,6,0.056630827,0.040595538,1,0.010073738,0.016634949
2,90,44,10.5,2.477271871,0.483251233,6,0.464601823,0.440069073,1,0.010073738,0.016634949
2,90,44,10.5,1.17E-28,0.049345615,6,0.128300256,0.11033977,1,0.010073738,0.016634949
3,90,44,11.5,1.568973344,0.630709487,0.381415573,0.262670065,0.084631061,1,0.008453197,0.011433901
3,90,44,11.5,1.491325881,0.055997256,0.830233009,0.209411534,0.109596184,1,0.008453197,0.011433901
3,90,44,11.5,4.26E-37,0.039641688,5.776025453,0.069525898,0.051939328,1,0.008453197,0.011433901
3,90,44,11.5,1.566554368,6.14E-44,6,0.641793197,0.65493208,1,0.008453197,0.011433901
3,90,44,11.5,5.203620276,5.29E-44,1.38804237,0.208321651,0.098901347,1,0.008453197,0.011433901
4,90,44,7.5,1.578435646,0.680491505,0.27230257,0.204545333,0.057923061,1,0.008749156,0.012723811
4,90,44,7.5,1.513771535,0.021211851,0.58466615,0.54390839,0.179176145,1,0.008749156,0.012723811
4,90,44,7.5,1.984058207,0.428459176,6,0.494409047,0.461253376,1,0.008749156,0.012723811
4,90,44,7.5,2.33E-38,0.047110493,6,0.065932146,0.043610261,1,0.008749156,0.012723811
4,90,44,7.5,5.870743274,4.11E-34,6,0.240842049,0.258037158,1,0.008749156,0.012723811
5,90,44,7.5,5.718155649,8.32E-18,1.81208772,0.649903421,0.242839429,1,0.007952621,0.010934269
5,90,44,7.5,1.283497544,0.449285513,1.578302336,0.46521228,0.327779086,1,0.007952621,0.010934269
5,90,44,7.5,1.566857078,0.678464751,0.272268819,0.20574254,0.076212872,1,0.007952621,0.010934269
5,90,44,7.5,0.399900937,7.60E-20,6,0.187867311,0.200987171,1,0.007952621,0.010934269
5,90,44,7.5,1.574683205,0.015944323,0.501081974,0.518534859,0.152181442,1,0.007952621,0.010934269
6,90,44,6.5,5.854295609,7.75E-27,1.923340237,0.66727222,0.23337495,1,0.007285712,0.010046585
6,90,44,6.5,1.573557257,0.026421771,0.505340516,0.514042243,0.170926481,1,0.007285712,0.010046585
6,90,44,6.5,1.566098138,0.679914064,0.273080695,0.204841856,0.089250953,1,0.007285712,0.010046585
6,90,44,6.5,3.41E-29,0.004403296,5.840349722,0.193979424,0.194246939,1,0.007285712,0.010046585
6,90,44,6.5,1.306164817,0.494110029,1.541110652,0.45087435,0.312200676,1,0.007285712,0.010046585
7,90,44,9.5,1.56530007,0.684033157,0.27031356,0.200990605,0.098185913,1,0.006337234,0.008640329
7,90,44,9.5,6.192738489,0.069623149,2.127738262,0.661220375,0.214297823,1,0.006337234,0.008640329
7,90,44,9.5,1.571705719,0.117975749,0.503992647,0.487170542,0.203179322,1,0.006337234,0.008640329
7,90,44,9.5,1.32E-21,0.008019381,5.316013596,0.206373213,0.197768396,1,0.006337234,0.008640329
7,90,44,9.5,1.337492526,0.568699988,1.50887922,0.422132049,0.286568545,1,0.006337234,0.008640329
8,90,44,8.5,1.5645101,0.687888194,0.270524125,0.199497502,0.110851962,1,0.005624059,0.007551003
8,90,44,8.5,5.19E-34,0.011344435,5.560823125,0.223908766,0.208088687,1,0.005624059,0.007551003
8,90,44,8.5,1.571469066,0.18467307,0.50126638,0.459215344,0.229713091,1,0.005624059,0.007551003
8,90,44,8.5,6.283185307,0.29275147,2.063344077,0.593989409,0.176838546,1,0.005624059,0.007551003
8,90,44,8.5,1.413353718,0.637122602,1.405405662,0.397903138,0.274507713,1,0.005624059,0.007551003
9,90,44,10.5,1.490969139,0.723108862,1.37451285,0.365271144,0.259455126,1,0.005197964,0.006778581
9,90,44,10.5,6.283185307,0.514675707,1.769985642,0.527603175,0.124887272,1,0.005197964,0.006778581
9,90,44,10.5,1.563347903,0.694493056,0.267552459,0.196403724,0.117762761,1,0.005197964,0.006778581
9,90,44,10.5,2.51E-18,0.022603783,6,0.250751241,0.224475452,1,0.005197964,0.006778581
9,90,44,10.5,1.571761143,0.281090495,0.51051442,0.424878369,0.273419389,1,0.005197964,0.006778581
10,90,47,13.5,1.463591844,0.025104355,2.53186687,0.324016821,0.258256548,1,0.005281007,0.006610672
10,90,47,13.5,6.283185307,1.30E-38,1.256020011,0.828507913,0.107419189,1,0.005281007,0.006610672
10,90,47,13.5,1.554819179,0.86393249,1.489020102,0.309663149,0.224765031,1,0.005281007,0.006610672
10,90,47,13.5,1.563651619,0.755789452,0.271191707,0.184908851,0.103558924,1,0.005281007,0.006610672
10,90,47,13.5,1.567678727,0.459187111,0.519825394,0.378876551,0.306000308,1,0.005281007,0.006610672
2,90,47,14.5,1.563017902,0.610701347,0.496384377,0.319847799,0.06005005,1,0.008052558,0.011012148
2,90,47,14.5,5.15837449,1.24E-42,1.353260645,0.198551528,0.107590191,1,0.008052558,0.011012148
2,90,47,14.5,2.365361145,1.03E-37,6,0.634074459,0.670336692,1,0.008052558,0.011012148
2,90,47,14.5,1.661883385,0.037383439,5.194085859,0.061353272,0.046168936,1,0.008052558,0.011012148
2,90,47,14.5,1.361959282,0.04261832,1.087981043,0.198487072,0.115854132,1,0.008052558,0.011012148
3,90,47,13.5,7.88E-22,0.02447316,6,0.161196787,0.180673202,1,0.012641643,0.018441634
3,90,47,13.5,6.283185307,0.137995496,6,0.262967878,0.245159713,1,0.012641643,0.018441634
3,90,47,13.5,1.606064902,0.591025815,6,0.41227523,0.385876776,1,0.012641643,0.018441634
3,90,47,13.5,6.283185307,0.027760192,6,0.060337122,0.042184056,1,0.012641643,0.018441634
3,90,47,13.5,1.538578615,0.423297816,0.502065652,0.44120415,0.146106252,1,0.012641643,0.018441634
4,90,47,19.5,1.484511346,0.025006658,0.64477145,0.561552849,0.175436079,1,0.00898745,0.013011157
4,90,47,19.5,1.581777574,0.725678195,0.294974996,0.208984138,0.061881786,1,0.00898745,0.013011157
4,90,47,19.5,2.327587431,0.046872807,6,0.070347952,0.050426415,1,0.00898745,0.013011157
4,90,47,19.5,2.29559073,0.660482634,6,0.403786324,0.334900025,1,0.00898745,0.013011157
4,90,47,19.5,4.750454315,9.07E-47,6,0.287249977,0.377355694,1,0.00898745,0.013011157
5,90,47,18.5,1.57598621,0.732500664,0.288094003,0.201882906,0.07555625,1,0.009245145,0.012648253
5,90,47,18.5,4.77E-37,0.053841312,6,0.069695179,0.044216918,1,0.009245145,0.012648253
5,90,47,18.5,1.518154119,0.144988161,0.607686323,0.522983714,0.208178658,1,0.009245145,0.012648253
5,90,47,18.5,1.711842521,0.707833114,6,0.386556547,0.30498742,1,0.009245145,0.012648253
5,90,47,18.5,4.752473977,0.004750726,6,0.29776969,0.367060755,1,0.009245145,0.012648253
6,90,47,14.5,1.295890594,0.509112342,1.567306912,0.455740134,0.317648343,1,0.008182154,0.011164694
6,90,47,14.5,5.997627481,2.62E-20,2.026812494,0.67501214,0.237688928,1,0.008182154,0.011164694
6,90,47,14.5,1.574357302,0.071365166,0.521830558,0.50808158,0.153279705,1,0.008182154,0.011164694
6,90,47,14.5,4.12E-20,1.36E-19,5.817571808,0.199329505,0.2016172,1,0.008182154,0.011164694
6,90,47,14.5,1.566711504,0.733986103,0.289634282,0.206649727,0.089765824,1,0.008182154,0.011164694
7,90,47,2.5,3.11E-21,1.42E-15,5.671626241,0.217441968,0.215774161,1,0.00712037,0.009651698
7,90,47,2.5,1.572301137,0.145567282,0.521869603,0.483790471,0.180959769,1,0.00712037,0.009651698
7,90,47,2.5,1.346616807,0.594207071,1.505815832,0.423069678,0.292197299,1,0.00712037,0.009651698
7,90,47,2.5,6.283185307,0.154030226,2.162375167,0.637261345,0.21090205,1,0.00712037,0.009651698
7,90,47,2.5,1.565845202,0.736736792,0.287068262,0.203238673,0.100166721,1,0.00712037,0.009651698
8,90,47,2.5,3.71E-16,6.21E-07,6,0.24296191,0.235632312,1,0.006277334,0.008481389
8,90,47,2.5,6.283185307,0.379228116,1.989171043,0.568229174,0.166356592,1,0.006277334,0.008481389
8,90,47,2.5,1.56466547,0.739107551,0.287386343,0.201795586,0.11463259,1,0.006277334,0.008481389
8,90,47,2.5,1.432494806,0.677289237,1.406106795,0.391804498,0.276996783,1,0.006277334,0.008481389
8,90,47,2.5,1.572506424,0.203808937,0.52161548,0.455915904,0.206381724,1,0.006277334,0.008481389
9,90,47,9.5,1.569617696,0.36163647,0.517444963,0.417990695,0.261677777,1,0.005775692,0.007424177
9,90,47,9.5,1.350988417,0.017532975,2.887626761,0.279727571,0.2463379,1,0.005775692,0.007424177
9,90,47,9.5,1.56352196,0.746538837,0.27972891,0.192608886,0.11217838,1,0.005775692,0.007424177
9,90,47,9.5,6.283185307,9.34E-42,1.430460321,0.780883323,0.127758194,1,0.005775692,0.007424177
9,90,47,9.5,1.533199643,0.786785874,1.53923829,0.341548774,0.252047749,1,0.005775692,0.007424177
10,90,50,16.5,1.486656044,7.98E-42,2.731523837,0.370279211,0.292432418,1,0.005917604,0.007467427
10,90,50,16.5,6.283185307,1.14E-26,1.156397914,0.887927884,0.097315663,1,0.005917604,0.007467427
10,90,50,16.5,1.563837431,0.805094779,0.291393927,0.186512564,0.109435975,1,0.005917604,0.007467427
10,90,50,16.5,1.567363033,0.482368354,0.548284846,0.382554352,0.291582069,1,0.005917604,0.007467427
10,90,50,16.5,1.559119854,0.91980065,1.549851249,0.293327508,0.209233876,1,0.005917604,0.007467427
2,90,50,1.5,2.782296279,0.769374405,5.230448817,0.334294277,0.263978347,1,0.00945308,0.012774089
2,90,50,1.5,5.502116963,0.06976135,1.794539169,0.302897505,0.233279981,1,0.00945308,0.012774089
2,90,50,1.5,1.575211133,0.15498293,0.681349821,0.58226983,0.119365614,1,0.00945308,0.012774089
2,90,50,1.5,2.166648626,0.012777901,5.430844773,0.107249523,0.139692955,1,0.00945308,0.012774089
2,90,50,1.5,0.470591543,0.152408727,2.364610546,0.265741069,0.243683103,1,0.00945308,0.012774089
3,90,50,7.5,3.75E-25,7.53E-28,6,0.733707154,0.28229757,1,0.010691405,0.015224219
3,90,50,7.5,6.283185307,1.76E-31,6,0.569161812,0.368811713,1,0.010691405,0.015224219
3,90,50,7.5,4.506890652,9.62E-17,6,0.157296111,0.177370219,1,0.010691405,0.015224219
3,90,50,7.5,1.422729607,4.60E-20,0.727367734,0.557397527,0.132852551,1,0.010691405,0.015224219
3,90,50,7.5,1.594678981,0.789512462,0.327304733,0.22282178,0.038667948,1,0.010691405,0.015224219
4,90,50,19.5,1.584216636,0.772374138,0.318040727,0.213400489,0.064745235,1,0.009156085,0.013131467
4,90,50,19.5,2.480291936,0.811434183,6,0.345955092,0.239197635,1,0.009156085,0.013131467
4,90,50,19.5,3.023557067,0.047895791,6,0.07561893,0.056603132,1,0.009156085,0.013131467
4,90,50,19.5,1.449637396,0.04502292,0.71672104,0.565148203,0.175317726,1,0.009156085,0.013131467
4,90,50,19.5,4.696961552,2.98E-23,6,0.337212034,0.464136273,1,0.009156085,0.013131467
5,90,50,15.5,0.786823074,0.055885656,6,0.073128727,0.048400518,1,0.009684678,0.013283392
5,90,50,15.5,4.677566168,5.24E-38,6,0.35392451,0.450953601,1,0.009684678,0.013283392
5,90,50,15.5,1.494491381,0.173379449,0.669691675,0.524248245,0.204839544,1,0.009684678,0.013283392
5,90,50,15.5,1.772208731,0.851059953,6,0.331201577,0.217086917,1,0.009684678,0.013283392
5,90,50,15.5,1.578359574,0.779990074,0.30956001,0.205334036,0.07871942,1,0.009684678,0.013283392
6,90,50,9.5,1.277099592,0.501789236,1.59227385,0.471224785,0.329255718,1,0.009291283,0.01251189
6,90,50,9.5,1.576004353,0.130038643,0.532250089,0.492913929,0.134377957,1,0.009291283,0.01251189
6,90,50,9.5,1.567472296,0.789382168,0.309122921,0.206631176,0.089696968,1,0.009291283,0.01251189
6,90,50,9.5,6.148323893,1.01E-12,2.15042354,0.678400406,0.246346521,1,0.009291283,0.01251189
6,90,50,9.5,1.88E-12,1.16E-14,5.875790095,0.198110266,0.200322837,1,0.009291283,0.01251189
7,90,50,10.5,1.566482183,0.789841809,0.306518145,0.204851669,0.102005924,1,0.008177158,0.010921054
7,90,50,10.5,6.283185307,0.207789959,2.146381805,0.620432835,0.211853074,1,0.008177158,0.010921054
7,90,50,10.5,6.51E-17,5.07E-26,6,0.218887483,0.223174759,1,0.008177158,0.010921054
7,90,50,10.5,1.356133007,0.597866981,1.491423143,0.433918446,0.308256435,1,0.008177158,0.010921054
7,90,50,10.5,1.573958981,0.171513533,0.53386282,0.474166945,0.154709808,1,0.008177158,0.010921054
8,90,50,2.5,1.56487068,0.791266328,0.306831133,0.203535498,0.117734635,1,0.0071959,0.00970146
8,90,50,2.5,6.283185307,0.343736431,1.91710541,0.590644669,0.16950546,1,0.0071959,0.00970146
8,90,50,2.5,1.574186131,0.227334272,0.535255837,0.449806574,0.179210045,1,0.0071959,0.00970146
8,90,50,2.5,0.268733046,3.32E-15,5.510640678,0.243122634,0.236437521,1,0.0071959,0.00970146
8,90,50,2.5,1.443131214,0.680279418,1.42918286,0.403465166,0.297112339,1,0.0071959,0.00970146
9,90,50,19.5,1.545465925,0.838779055,1.599906095,0.328287727,0.241744772,1,0.006457352,0.008374121
9,90,50,19.5,1.569041446,0.395522626,0.538639237,0.415256985,0.243781634,1,0.006457352,0.008374121
9,90,50,19.5,1.563718222,0.797086636,0.297973324,0.193479352,0.114865204,1,0.006457352,0.008374121
9,90,50,19.5,6.283185307,5.55E-28,1.315419213,0.81420043,0.116812004,1,0.006457352,0.008374121
9,90,50,19.5,1.419060504,0.004376399,2.966685023,0.312423854,0.282796387,1,0.006457352,0.008374121
10,90,53,11.5,1.567082495,0.504034277,0.572643883,0.383601179,0.268976124,1,0.006675932,0.008510449
10,90,53,11.5,1.508280091,4.05E-29,2.820518282,0.382592382,0.308850817,1,0.006675932,0.008510449
10,90,53,11.5,1.55632508,0.949326597,1.594201413,0.28870509,0.212011063,1,0.006675932,0.008510449
10,90,53,11.5,6.283185307,1.66E-41,1.116002021,0.930510841,0.095418388,1,0.006675932,0.008510449
10,90,53,11.5,1.564129256,0.853690059,0.313880955,0.188759189,0.114743607,1,0.006675932,0.008510449
2,90,53,8.5,3.7853564,0.685475317,6,0.391468461,0.310691367,1,0.009114646,0.014130877
2,90,53,8.5,1.63E-31,0.041482676,6,0.153376008,0.145941593,1,0.009114646,0.014130877
2,90,53,8.5,1.371345182,0.253749046,0.809670526,0.536964819,0.143263634,1,0.009114646,0.014130877
2,90,53,8.5,6.283185307,0.023221857,6,0.065586529,0.054574128,1,0.009114646,0.014130877
2,90,53,8.5,6.283185307,0.108406619,6,0.287420926,0.345529278,1,0.009114646,0.014130877
3,90,53,5.5,1.806606409,0.702621713,6,0.39643244,0.336503274,1,0.008913279,0.012623851
3,90,53,5.5,5.739862244,0.034351219,6,0.296031361,0.409340446,1,0.008913279,0.012623851
3,90,53,5.5,1.579757671,0.792692365,0.422328161,0.25156938,0.065273633,1,0.008913279,0.012623851
3,90,53,5.5,3.566135708,0.029825575,6,0.087480956,0.083549125,1,0.008913279,0.012623851
3,90,53,5.5,1.294829388,0.060174954,0.886660035,0.326286991,0.105333521,1,0.008913279,0.012623851
4,90,53,17.5,1.408310441,0.075385265,0.799061154,0.55739505,0.177364774,1,0.009240189,0.013122011
4,90,53,17.5,1.586053157,0.819829512,0.343349258,0.217399296,0.066923896,1,0.009240189,0.013122011
4,90,53,17.5,3.0231963,0.047080901,6,0.081929119,0.064709587,1,0.009240189,0.013122011
4,90,53,17.5,2.587814058,0.9032598,6,0.313386743,0.184416917,1,0.009240189,0.013122011
4,90,53,17.5,5.020692322,1.16E-33,6,0.37843314,0.506584827,1,0.009240189,0.013122011
5,90,53,17.5,1.580434069,0.827053679,0.334166745,0.209000107,0.082028205,1,0.009998693,0.013760776
5,90,53,17.5,5.064036585,3.84E-38,6,0.40449258,0.493148363,1,0.009998693,0.013760776
5,90,53,17.5,1.754251008,0.948450727,6,0.294829491,0.160913245,1,0.009998693,0.013760776
5,90,53,17.5,1.462027051,0.195067083,0.749113547,0.521742702,0.205680414,1,0.009998693,0.013760776
5,90,53,17.5,1.246696349,0.054704354,6,0.081069727,0.058229773,1,0.009998693,0.013760776
6,90,53,13.5,5.128195802,1.68E-36,6,0.421655186,0.478738409,1,0.010410429,0.014083324
6,90,53,13.5,1.57750563,0.832195441,0.327892896,0.203475945,0.090330005,1,0.010410429,0.014083324
6,90,53,13.5,1.223475775,0.971891009,6,0.284313295,0.149108288,1,0.010410429,0.014083324
6,90,53,13.5,1.485336978,0.244795954,0.730008223,0.507526028,0.228213537,1,0.010410429,0.014083324
6,90,53,13.5,0.078632156,0.060088808,6,0.081226567,0.053609761,1,0.010410429,0.014083324
7,90,53,10.5,7.36E-08,3.44E-15,5.999358158,0.214994589,0.216969453,1,0.009374817,0.01243727
7,90,53,10.5,6.283185258,0.193476269,2.137399565,0.628712897,0.22018985,1,0.009374817,0.01243727
7,90,53,10.5,1.577569495,0.219947798,0.534848231,0.456716599,0.128984871,1,0.009374817,0.01243727
7,90,53,10.5,1.357136213,0.579043377,1.491711752,0.455117631,0.332265279,1,0.009374817,0.01243727
7,90,53,10.5,1.566995191,0.844766751,0.328531638,0.203068821,0.101590547,1,0.009374817,0.01243727
8,90,53,2.5,0.611330465,1.66E-22,5.012066589,0.243482104,0.239885228,1,0.008328912,0.011189966
8,90,53,2.5,6.283185307,0.314074997,1.788467042,0.610870567,0.166284163,1,0.008328912,0.011189966
8,90,53,2.5,1.564815191,0.844174643,0.328129304,0.202814386,0.118120572,1,0.008328912,0.011189966
8,90,53,2.5,1.460860755,0.680608407,1.48604384,0.415590596,0.320206995,1,0.008328912,0.011189966
8,90,53,2.5,1.576072381,0.267619344,0.543269021,0.441094311,0.155503042,1,0.008328912,0.011189966
9,90,53,4.5,1.564007621,0.847183369,0.318897825,0.194493029,0.117179636,1,0.007318349,0.009516671
9,90,53,4.5,1.466321687,1.28E-23,3.056235269,0.333242525,0.311581173,1,0.007318349,0.009516671
9,90,53,4.5,1.548386436,0.876672866,1.664156363,0.321284837,0.238546198,1,0.007318349,0.009516671
9,90,53,4.5,1.56853845,0.427969089,0.559059854,0.410962597,0.223654382,1,0.007318349,0.009516671
9,90,53,4.5,6.283185307,1.07E-41,1.228200784,0.845941126,0.109038612,1,0.007318349,0.009516671
10,90,56,17.5,1.566884712,0.530325967,0.594021049,0.380387598,0.246146276,1,0.007640888,0.009804066
10,90,56,17.5,1.548986019,0.973591035,1.656186219,0.287338448,0.218195918,1,0.007640888,0.009804066
10,90,56,17.5,1.564554878,0.903124131,0.338039004,0.189635157,0.117372583,1,0.007640888,0.009804066
10,90,56,17.5,6.283185307,3.91E-32,1.077888699,0.969646382,0.094336648,1,0.007640888,0.009804066
10,90,56,17.5,1.529591517,1.79E-24,2.882439353,0.391303192,0.323948575,1,0.007640888,0.009804066
2,90,56,14.5,6.283185307,0.030487151,6,0.055814743,0.039177387,1,0.008731852,0.013355532
2,90,56,14.5,4.47E-28,0.045752584,6,0.142335641,0.129449243,1,0.008731852,0.013355532
2,90,56,14.5,1.311837408,0.311204861,0.918837982,0.535172135,0.162369082,1,0.008731852,0.013355532
2,90,56,14.5,5.9625239,0.05474274,6,0.39963958,0.52978819,1,0.008731852,0.013355532
2,90,56,14.5,4.329334034,0.932290737,5.155635983,0.296711941,0.139216098,1,0.008731852,0.013355532
3,90,56,17.5,1.262218576,1.25E-39,0.962072936,0.540461193,0.149124374,1,0.008117525,0.011918243
3,90,56,17.5,5.369144519,4.22E-44,6,0.375509662,0.532939496,1,0.008117525,0.011918243
3,90,56,17.5,3.635664586,0.036975238,6,0.089062162,0.081267655,1,0.008117525,0.011918243
3,90,56,17.5,3.235637009,0.895137212,6,0.321774804,0.191536841,1,0.008117525,0.011918243
3,90,56,17.5,1.5978307,0.860314505,0.390825627,0.232991842,0.045131633,1,0.008117525,0.011918243
4,90,56,3.5,5.369864249,0.182925354,6,0.249755503,0.346395728,1,0.009851053,0.013474598
4,90,56,3.5,4.027936898,0.776059498,6,0.366383157,0.269988022,1,0.009851053,0.013474598
4,90,56,3.5,4.114536573,0.016895072,6,0.111243699,0.134773054,1,0.009851053,0.013474598
4,90,56,3.5,1.587490972,0.868962494,0.371678362,0.220336605,0.067617194,1,0.009851053,0.013474598
4,90,56,3.5,1.364619493,0.060901633,0.878152338,0.599366117,0.181226001,1,0.009851053,0.013474598
5,90,56,15.5,1.581974812,0.874216157,0.362212508,0.211507411,0.084562797,1,0.010339724,0.014097778
5,90,56,15.5,1.452548047,1.018973118,6,0.26739318,0.125236304,1,0.010339724,0.014097778
5,90,56,15.5,5.658177214,1.04E-27,6,0.448771767,0.511094365,1,0.010339724,0.014097778
5,90,56,15.5,1.291482552,0.05220949,6,0.090849497,0.070834954,1,0.010339724,0.014097778
5,90,56,15.5,1.424423157,0.223261121,0.838706333,0.508276185,0.208271581,1,0.010339724,0.014097778
6,90,56,13.5,5.791450086,5.58E-27,6,0.469554013,0.495104625,1,0.011135862,0.014952207
6,90,56,13.5,0.282666048,0.057473495,6,0.092364474,0.067152521,1,0.011135862,0.014952207
6,90,56,13.5,1.579285958,0.879720599,0.354257459,0.205121809,0.092145732,1,0.011135862,0.014952207
6,90,56,13.5,0.840605665,1.040177377,6,0.255116363,0.1146136,1,0.011135862,0.014952207
6,90,56,13.5,1.454575978,0.276893922,0.813550018,0.497257179,0.230983523,1,0.011135862,0.014952207
7,90,56,6.5,1.48028732,0.332719015,0.79036432,0.484329035,0.259335606,1,0.010548388,0.013876089
7,90,56,6.5,0.005359508,1.065134246,6,0.237994079,0.103505359,1,0.010548388,0.013876089
7,90,56,6.5,4.90E-34,0.058863686,6,0.101453417,0.070536234,1,0.010548388,0.013876089
7,90,56,6.5,1.577090148,0.883449823,0.349704952,0.200543699,0.102798415,1,0.010548388,0.013876089
7,90,56,6.5,5.942235951,0.048007839,6,0.477549704,0.463824387,1,0.010548388,0.013876089
8,90,56,11.5,1.572483595,0.862730786,0.327565405,0.20032648,0.106769271,1,0.009174547,0.012200144
8,90,56,11.5,0.000439317,0.058050287,6,0.133782964,0.090016791,1,0.009174547,0.012200144
8,90,56,11.5,1.504148558,1.047392959,0.959327017,0.187529317,0.070195381,1,0.009174547,0.012200144
8,90,56,11.5,1.495569987,0.358784281,0.77192269,0.419106803,0.261451487,1,0.009174547,0.012200144
8,90,56,11.5,6.283185307,4.17E-19,6,0.688854781,0.47156707,1,0.009174547,0.012200144
9,90,56,6.5,1.571642163,0.862511827,0.329282958,0.200807755,0.120766298,1,0.008273818,0.010823891
9,90,56,6.5,1.510290977,0.389795404,0.764043728,0.405321626,0.290469413,1,0.008273818,0.010823891
9,90,56,6.5,1.512986305,1.043904195,0.925512299,0.188915267,0.084905573,1,0.008273818,0.010823891
9,90,56,6.5,2.76E-14,0.066056485,6,0.137921881,0.072557461,1,0.008273818,0.010823891
9,90,56,6.5,6.283185307,6.43E-16,6,0.739521391,0.431301255,1,0.008273818,0.010823891
10,90,59,19.5,1.572074395,0.911517208,0.350293538,0.195998008,0.11978423,1,0.008811423,0.011353377
10,90,59,19.5,1.515903159,1.084067238,0.948876375,0.177923015,0.095305041,1,0.008811423,0.011353377
10,90,59,19.5,1.516032482,0.483414596,0.78910643,0.393567728,0.309678084,1,0.008811423,0.011353377
10,90,59,19.5,6.283185307,0.19333379,5.999999995,0.739974686,0.396373714,1,0.008811423,0.011353377
10,90,59,19.5,1.81E-10,0.042188453,5.999580949,0.163340089,0.078858931,1,0.008811423,0.011353377
2,90,59,10.5,1.275386646,0.352502435,0.990917788,0.536137136,0.167612878,1,0.008483103,0.012578444
2,90,59,10.5,7.22E-24,0.039068098,6,0.15394621,0.146603581,1,0.008483103,0.012578444
2,90,59,10.5,6.283185307,0.033695796,6,0.055168177,0.038116227,1,0.008483103,0.012578444
2,90,59,10.5,6.283185307,0.030731635,6,0.466750748,0.560100014,1,0.008483103,0.012578444
2,90,59,10.5,4.115459942,1.014387312,4.360585145,0.259281441,0.0875673,1,0.008483103,0.012578444
3,90,59,3.5,5.958420544,0.01986238,6,0.082849836,0.079777131,1,0.012903344,0.018158085
3,90,59,3.5,4.34E-38,0.045187419,6,0.200005744,0.255400545,1,0.012903344,0.018158085
3,90,59,3.5,6.283185307,0.277854669,6,0.270132477,0.287824488,1,0.012903344,0.018158085
3,90,59,3.5,2.580344452,0.834202896,6,0.325051431,0.237765082,1,0.012903344,0.018158085
3,90,59,3.5,1.490410119,0.619461708,0.66452834,0.454164017,0.139232754,1,0.012903344,0.018158085
