Turbidity,Azimuth,Elevation,Normalization,Mean X,Mean Y,Sigma X,Sigma Y,Weight,Volume,MAE,RMSE
6,90,65,6.75,0.559783768,1.99E-35,5.929827148,0.226077748,0.10742071,1,0.014283073,0.017948771
6,90,65,6.75,1.582161511,1.016734731,0.483712875,0.20058476,0.043173148,1,0.014283073,0.017948771
6,90,65,6.75,2.65E-32,1.184229107,5.251378661,0.184957679,0.098949147,1,0.014283073,0.017948771
6,90,65,6.75,6.283185307,0.596635174,1.737948222,0.462132755,0.231225298,1,0.014283073,0.017948771
6,90,65,6.75,1.484282976,0.617297031,1.536177334,0.403739418,0.519231697,1,0.014283073,0.017948771
2,90,68,19.25,9.41E-20,1.150099412,6,0.207228932,0.067519905,1,0.007566181,0.009699688
2,90,68,19.25,1.595305504,1.011420297,0.573497543,0.230607895,0.038432394,1,0.007566181,0.009699688
2,90,68,19.25,1.124607969,1.02E-25,6,0.163798352,0.170398004,1,0.007566181,0.009699688
2,90,68,19.25,6.283185307,2.54E-21,2.011498318,0.598742799,0.262976306,1,0.007566181,0.009699688
2,90,68,19.25,1.387988176,0.254771669,1.538601149,0.479327631,0.460673392,1,0.007566181,0.009699688
3,90,68,17.5,0.993225075,2.45E-16,6,0.245029161,0.169471534,1,0.014252796,0.017909961
3,90,68,17.5,6.283185307,0.504683811,1.792561877,0.504531562,0.232603059,1,0.014252796,0.017909961
3,90,68,17.5,1.588962502,1.048327911,0.506438041,0.202487332,0.037652973,1,0.014252796,0.017909961
3,90,68,17.5,1.466746595,0.570298816,1.524951817,0.42005026,0.485989064,1,0.014252796,0.017909961
3,90,68,17.5,6.27E-07,1.190524372,4.827617958,0.177244775,0.07428337,1,0.014252796,0.017909961
4,90,68,4,1.017983598,7.59E-34,5.734404426,0.252824813,0.146449352,1,0.0149283,0.018847582
4,90,68,4,1.482342556,0.622132429,1.565872304,0.402072802,0.502791037,1,0.0149283,0.018847582
4,90,68,4,9.93E-10,1.198154193,5.03929641,0.176683914,0.085601484,1,0.0149283,0.018847582
4,90,68,4,6.283185307,0.584826799,1.714549898,0.473007136,0.224906897,1,0.0149283,0.018847582
4,90,68,4,1.586886988,1.053699219,0.510527497,0.199433117,0.040251229,1,0.0149283,0.018847582
5,90,68,3.75,1.584745724,1.055829763,0.514764585,0.197946855,0.040285574,1,0.014802309,0.018750911
5,90,68,3.75,6.283185307,0.620289953,1.659038261,0.455529027,0.217425525,1,0.014802309,0.018750911
5,90,68,3.75,0.889042573,3.22E-40,5.875146231,0.250585592,0.137161963,1,0.014802309,0.018750911
5,90,68,3.75,2.78E-15,1.200819084,5.286517969,0.17769611,0.092691901,1,0.014802309,0.018750911
5,90,68,3.75,1.49428654,0.643641785,1.60223161,0.394963001,0.512435037,1,0.014802309,0.018750911
6,90,68,3.75,1.505536501,0.650686587,1.641231496,0.392778335,0.519751205,1,0.014821656,0.018833717
6,90,68,3.75,1.582839547,1.055931076,0.518796698,0.198081192,0.039135454,1,0.014821656,0.018833717
6,90,68,3.75,6.283185307,0.633621903,1.608632564,0.447232738,0.210542867,1,0.014821656,0.018833717
6,90,68,3.75,1.02E-07,1.199826195,5.521560143,0.180184203,0.098216652,1,0.014821656,0.018833717
6,90,68,3.75,0.71418161,1.33E-38,5.999999892,0.24759661,0.132353822,1,0.014821656,0.018833717
2,90,71,14.5,1.409632989,0.261603933,1.700311412,0.476772081,0.477541021,1,0.007406352,0.009579227
2,90,71,14.5,1.59550473,1.036850307,0.66192862,0.238373171,0.040034234,1,0.007406352,0.009579227
2,90,71,14.5,1.272666839,2.19E-33,6,0.164908381,0.175490317,1,0.007406352,0.009579227
2,90,71,14.5,6.283185307,1.48E-25,1.82147555,0.617623829,0.239503958,1,0.007406352,0.009579227
2,90,71,14.5,1.67E-25,1.161955684,6,0.205629866,0.067430469,1,0.007406352,0.009579227
3,90,71,11.75,1.495893508,0.600034233,1.670160399,0.411819305,0.491985387,1,0.014215334,0.01819869
3,90,71,11.75,1.590393526,1.084621753,0.556917991,0.202803615,0.03493605,1,0.014215334,0.01819869
3,90,71,11.75,6.283185307,0.544950436,1.610941166,0.490752204,0.205041527,1,0.014215334,0.01819869
3,90,71,11.75,0.000434292,1.205073855,5.201280791,0.17544894,0.07605797,1,0.014215334,0.01819869
3,90,71,11.75,1.17954944,1.11E-13,6,0.255568248,0.191979067,1,0.014215334,0.01819869
4,90,71,12.25,1.510408385,0.656723587,1.696687981,0.391853755,0.50191386,1,0.015518162,0.019901865
4,90,71,12.25,1.587657954,1.091497763,0.553274283,0.19815488,0.036086295,1,0.015518162,0.019901865
4,90,71,12.25,6.283185307,0.628382503,1.558299018,0.455660636,0.197965629,1,0.015518162,0.019901865
4,90,71,12.25,1.83E-06,1.212172534,5.415629414,0.174571313,0.087004772,1,0.015518162,0.019901865
4,90,71,12.25,1.096802521,7.85E-16,6,0.274101259,0.177029445,1,0.015518162,0.019901865
5,90,71,3.25,1.600035374,1.102378185,0.56721279,0.207136272,0.039388835,1,0.015964165,0.021038098
5,90,71,3.25,1.525902026,0.659110187,1.708830034,0.344097401,0.454146518,1,0.015964165,0.021038098
5,90,71,3.25,0.667610353,1.19134426,3.849420296,0.198300176,0.130434767,1,0.015964165,0.021038098
5,90,71,3.25,6.283185307,0.584059098,1.524224803,0.501779767,0.2086216,1,0.015964165,0.021038098
5,90,71,3.25,1.32848416,0.003580961,3.452076404,0.276289572,0.167408281,1,0.015964165,0.021038098
6,90,71,5.75,1.637453881,0.182776771,2.950061909,0.434783082,0.443144392,1,0.015941375,0.021108917
6,90,71,5.75,1.491459022,1.227052157,3.661528666,0.167546484,0.105913861,1,0.015941375,0.021108917
6,90,71,5.75,6.283185307,0.128865761,0.917994912,0.838917596,0.081506482,1,0.015941375,0.021108917
6,90,71,5.75,0.532075584,0.85850889,5.877309674,0.286569711,0.263459662,1,0.015941375,0.021108917
6,90,71,5.75,1.592033877,0.935413251,0.744150825,0.312958038,0.105975603,1,0.015941375,0.021108917
2,90,74,10.75,1.431028664,0.266451478,1.893613322,0.4711015,0.492490407,1,0.007447225,0.009731065
2,90,74,10.75,6.283185307,3.46E-30,1.667872511,0.632873453,0.216153669,1,0.007447225,0.009731065
2,90,74,10.75,1.590719934,1.059114553,0.789931612,0.247674888,0.043020853,1,0.007447225,0.009731065
2,90,74,10.75,0.498378614,1.170147145,6,0.208137425,0.069078357,1,0.007447225,0.009731065
2,90,74,10.75,1.421474771,4.50E-43,6,0.165401057,0.179256713,1,0.007447225,0.009731065
3,90,74,5.5,1.497896332,0.930332818,1.271482266,0.268258459,0.173591525,1,0.01495724,0.019670824
3,90,74,5.5,1.462707085,1.254610554,1.569296331,0.149033971,0.057580956,1,0.01495724,0.019670824
3,90,74,5.5,6.283185307,1.033673147,1.923453933,0.32104407,0.108035656,1,0.01495724,0.019670824
3,90,74,5.5,6.283185307,0.039390064,2.196254909,0.513442654,0.246398159,1,0.01495724,0.019670824
3,90,74,5.5,1.17694523,0.154073122,1.9372679,0.473439856,0.414393705,1,0.01495724,0.019670824
4,90,74,5.5,1.153541287,0.243231957,1.905245951,0.4857255,0.395986526,1,0.016943379,0.022575325
4,90,74,5.5,1.4719985,1.252461995,1.592245342,0.148920992,0.064373124,1,0.016943379,0.022575325
4,90,74,5.5,6.283185062,1.060632267,1.848824255,0.304894605,0.09283737,1,0.016943379,0.022575325
4,90,74,5.5,6.283185293,0.168281914,2.267718826,0.559456922,0.268753205,1,0.016943379,0.022575325
4,90,74,5.5,1.502552598,0.935030274,1.276685298,0.267422985,0.178049775,1,0.016943379,0.022575325
5,90,74,5.25,1.590037788,1.122542944,0.618605044,0.20258699,0.034373308,1,0.016120672,0.02130068
5,90,74,5.25,1.546616858,0.687767328,1.958544747,0.379165774,0.52267934,1,0.016120672,0.02130068
5,90,74,5.25,6.283185307,0.664351763,1.360148768,0.444555129,0.167354461,1,0.016120672,0.02130068
5,90,74,5.25,1.300236001,0.000219325,5.600282111,0.281198745,0.175405952,1,0.016120672,0.02130068
5,90,74,5.25,0.014505184,1.221497588,5.998417649,0.177523674,0.10018694,1,0.016120672,0.02130068
6,90,74,4.75,1.557675547,0.690632265,2.025967996,0.376252443,0.53227641,1,0.01613631,0.021365285
6,90,74,4.75,1.588938455,1.12058957,0.618329486,0.204617967,0.033601644,1,0.01613631,0.021365285
6,90,74,4.75,1.291501712,3.16E-10,5.314830314,0.276615764,0.166210779,1,0.01613631,0.021365285
6,90,74,4.75,6.283185307,0.66716035,1.314020113,0.444779905,0.161219586,1,0.01613631,0.021365285
6,90,74,4.75,0.086544655,1.218781048,5.992465946,0.180197606,0.106691581,1,0.01613631,0.021365285
2,90,77,10.75,6.283185307,4.50E-41,1.774235046,0.586838736,0.224485493,1,0.007554129,0.01004986
2,90,77,10.75,1.061873028,1.33E-34,6,0.161668957,0.170595783,1,0.007554129,0.01004986
2,90,77,10.75,1.440563851,1.12562079,1.327441153,0.242129164,0.089963647,1,0.007554129,0.01004986
2,90,77,10.75,1.375010495,0.265022368,1.965455214,0.456354115,0.47261679,1,0.007554129,0.01004986
2,90,77,10.75,6.283185307,1.146293027,2.22402781,0.242052235,0.042338287,1,0.007554129,0.01004986
3,90,77,16.5,1.046201719,0.958623924,5.999941155,0.250289196,0.185710276,1,0.012562852,0.017558992
3,90,77,16.5,1.410988662,1.276104457,3.85212879,0.140880401,0.066050972,1,0.012562852,0.017558992
3,90,77,16.5,1.462357444,0.093910112,5.797773119,0.494533981,0.614736788,1,0.012562852,0.017558992
3,90,77,16.5,6.283185307,0.336248985,0.695472579,0.90748722,0.036773114,1,0.012562852,0.017558992
3,90,77,16.5,1.591498243,0.854117711,0.850121705,0.412413842,0.09672885,1,0.012562852,0.017558992
4,90,77,11.75,0.826263582,0.276529405,1.694055889,0.459318399,0.196658604,1,0.016675859,0.022306099
4,90,77,11.75,1.473047457,1.272539541,2.007345372,0.143775948,0.064342203,1,0.016675859,0.022306099
4,90,77,11.75,6.283185307,1.041472494,1.523795036,0.315465415,0.088071911,1,0.016675859,0.022306099
4,90,77,11.75,1.549638091,0.954512823,1.487626169,0.272345047,0.197393598,1,0.016675859,0.022306099
4,90,77,11.75,6.283185307,0.176269984,4.639944684,0.531476466,0.453533684,1,0.016675859,0.022306099
5,90,77,6.5,0.133007267,1.309268459,5.32856891,0.115533347,0.039764122,1,0.016765809,0.023366792
5,90,77,6.5,1.570072924,1.119147449,1.551561958,0.219189346,0.1400064,1,0.016765809,0.023366792
5,90,77,6.5,6.283185307,0.759933981,1.595310801,0.449787558,0.214230175,1,0.016765809,0.023366792
5,90,77,6.5,1.753005525,9.84E-38,6,0.297403315,0.194595487,1,0.016765809,0.023366792
5,90,77,6.5,1.441850216,0.643351203,1.915931507,0.346578986,0.411403815,1,0.016765809,0.023366792
6,90,77,6.25,0.414051068,1.313216382,4.822164355,0.114384158,0.040111621,1,0.016696786,0.023233171
6,90,77,6.25,1.570154577,1.11622145,1.633974859,0.218388994,0.148342456,1,0.016696786,0.023233171
6,90,77,6.25,6.283185307,0.770344562,1.548377351,0.446490347,0.208892046,1,0.016696786,0.023233171
6,90,77,6.25,1.669799216,1.55E-32,6,0.295372426,0.187919534,1,0.016696786,0.023233171
6,90,77,6.25,1.459100751,0.645463354,1.958809782,0.34215858,0.414734343,1,0.016696786,0.023233171
2,90,80,19.25,6.283185307,5.53E-43,0.338853444,0.994585251,0.008537964,1,0.008783479,0.011119514
2,90,80,19.25,1.51327047,1.16163528,2.039394921,0.226546101,0.099781164,1,0.008783479,0.011119514
2,90,80,19.25,1.439064779,0.344785864,2.328857252,0.439697636,0.496579512,1,0.008783479,0.011119514
2,90,80,19.25,1.624860851,1.20E-40,6,0.174860606,0.217666784,1,0.008783479,0.011119514
2,90,80,19.25,6.172296698,5.53E-42,1.492505412,0.761186624,0.177434577,1,0.008783479,0.011119514
3,90,80,5.25,1.56642476,0.914280356,1.916912071,0.290938644,0.263623188,1,0.0134582,0.01830422
3,90,80,5.25,1.499767118,1.279823058,2.303125824,0.151509793,0.06815269,1,0.0134582,0.01830422
3,90,80,5.25,6.283185307,0.978926657,1.35088703,0.346431115,0.095643568,1,0.0134582,0.01830422
3,90,80,5.25,6.283185307,0.069828808,2.392092132,0.437823957,0.231873377,1,0.0134582,0.01830422
3,90,80,5.25,0.945759673,0.130959623,2.205710153,0.415247882,0.340707177,1,0.0134582,0.01830422
4,90,80,5.5,1.570313161,1.34528471,2.221036639,0.113617275,0.047422232,1,0.017021051,0.023673444
4,90,80,5.5,1.538979192,1.100263589,2.238633517,0.196639446,0.153503518,1,0.017021051,0.023673444
4,90,80,5.5,6.283185307,0.699297586,1.274580124,0.542663459,0.164578863,1,0.017021051,0.023673444
4,90,80,5.5,1.741048097,0.01743913,4.566782728,0.271691113,0.199185914,1,0.017021051,0.023673444
4,90,80,5.5,1.543662781,0.619332094,2.346041924,0.325777734,0.435309473,1,0.017021051,0.023673444
5,90,80,5.25,1.572394573,1.346901517,2.311887076,0.112935737,0.049517628,1,0.016803744,0.023404997
5,90,80,5.25,1.554770455,0.638259808,2.38365758,0.322366556,0.441523076,1,0.016803744,0.023404997
5,90,80,5.25,1.736271774,0.016633925,4.661531518,0.276866219,0.190100339,1,0.016803744,0.023404997
5,90,80,5.25,6.283185307,0.736581444,1.249500057,0.518892299,0.159333402,1,0.016803744,0.023404997
5,90,80,5.25,1.534275297,1.104605478,2.318041747,0.194605196,0.159525555,1,0.016803744,0.023404997
6,90,80,5.25,1.566730065,0.652371268,2.429849137,0.323050459,0.450276121,1,0.016410453,0.02283879
6,90,80,5.25,1.523092431,1.108967192,2.429548523,0.192387787,0.158637044,1,0.016410453,0.02283879
6,90,80,5.25,6.283185307,0.749363472,1.223105181,0.507586611,0.152704722,1,0.016410453,0.02283879
6,90,80,5.25,1.699228907,0.017579226,4.747033369,0.280227742,0.188940499,1,0.016410453,0.02283879
6,90,80,5.25,1.580164078,1.34842358,2.388049517,0.112007781,0.049441615,1,0.016410453,0.02283879
2,90,83,2.25,5.831607621,0.164644045,6,0.156447965,0.190002566,1,0.009788682,0.012675422
2,90,83,2.25,0.714965792,0.278418268,1.76703839,0.553787013,0.274000792,1,0.009788682,0.012675422
2,90,83,2.25,4.77240688,1.15E-14,6,0.103675914,0.118155836,1,0.009788682,0.012675422
2,90,83,2.25,6.139219154,0.495492137,3.293695536,0.307747242,0.281423167,1,0.009788682,0.012675422
2,90,83,2.25,4.497512877,1.15260637,6,0.238206308,0.136417639,1,0.009788682,0.012675422
3,90,83,6.75,1.571526238,0.615704284,3.02528511,0.342190674,0.474126831,1,0.012482605,0.017071499
3,90,83,6.75,1.462979697,1.120404932,3.084691084,0.192770227,0.134562419,1,0.012482605,0.017071499
3,90,83,6.75,6.283185307,0.603357435,1.088981342,0.601205957,0.106289976,1,0.012482605,0.017071499
3,90,83,6.75,1.88391709,0.018565669,5.116536054,0.26532957,0.245363701,1,0.012482605,0.017071499
3,90,83,6.75,1.588875233,1.360702704,2.677084203,0.108688787,0.039657073,1,0.012482605,0.017071499
4,90,83,4.5,6.283185215,1.066566238,6,0.212434956,0.181959527,1,0.021160161,0.027333456
4,90,83,4.5,3.019774216,1.334813271,6,0.120532563,0.056602194,1,0.021160161,0.027333456
4,90,83,4.5,6.283183047,0.523377287,2.896039398,0.307103655,0.279615312,1,0.021160161,0.027333456
4,90,83,4.5,5.242424733,3.59E-14,5.250064084,0.227093431,0.126858881,1,0.021160161,0.027333456
4,90,83,4.5,0.866817614,0.572718096,1.81848212,0.482130606,0.354964086,1,0.021160161,0.027333456
5,90,83,2.75,0.309265688,0.614650933,1.412753879,0.425726284,0.198711555,1,0.021958848,0.030730666
5,90,83,2.75,2.027070179,1.19512613,2.74875158,0.215540115,0.185666809,1,0.021958848,0.030730666
5,90,83,2.75,6.283185307,0.63543411,1.161195174,0.52833441,0.156989682,1,0.021958848,0.030730666
5,90,83,2.75,2.764176546,0.014653263,3.478417726,0.22492554,0.123534274,1,0.021958848,0.030730666
5,90,83,2.75,3.139951148,0.611790864,1.632090518,0.349007586,0.335097679,1,0.021958848,0.030730666
6,90,83,3,1.57167356,0.403796371,2.967802681,0.204349233,0.257157537,1,0.019023713,0.026719523
6,90,83,3,1.412450436,1.232003249,3.143044799,0.187295073,0.199866923,1,0.019023713,0.026719523
6,90,83,3,6.283185307,0.678726562,1.232264997,0.519520451,0.14285908,1,0.019023713,0.026719523
6,90,83,3,1.880135737,0.016990131,4.093717202,0.176081752,0.118217635,1,0.019023713,0.026719523
6,90,83,3,1.597998069,0.830177917,2.636663012,0.210983338,0.281898825,1,0.019023713,0.026719523
2,90,86,2.75,0.260010351,0.011911447,1.969423365,0.690814946,0.199810891,1,0.00758889,0.010043875
2,90,86,2.75,5.067245188,1.79E-31,6,0.115522811,0.13954793,1,0.00758889,0.010043875
2,90,86,2.75,4.347332406,1.167951567,6,0.231045271,0.135545272,1,0.00758889,0.010043875
2,90,86,2.75,6.188657583,0.572425517,4.549266563,0.291317029,0.300836652,1,0.00758889,0.010043875
2,90,86,2.75,6.283185307,0.1858427,5.862578414,0.175004077,0.224259255,1,0.00758889,0.010043875
3,90,86,6,5.743543602,1.26E-36,5.999992092,0.235681872,0.164023571,1,0.012942153,0.017124247
3,90,86,6,4.784993474,1.090990539,6,0.206472433,0.153358999,1,0.012942153,0.017124247
3,90,86,6,4.266210988,1.350443584,5.999959218,0.115370396,0.045504724,1,0.012942153,0.017124247
3,90,86,6,0.403754903,0.472720957,2.0093335,0.538283581,0.261552414,1,0.012942153,0.017124247
3,90,86,6,6.283185307,0.532037689,3.852325561,0.346065377,0.375560292,1,0.012942153,0.017124247
4,90,86,8.25,6.137881675,0.146834143,3.535349317,0.412028532,0.322429819,1,0.015904267,0.021061311
4,90,86,8.25,0.40514181,0.230468785,2.041855227,0.66688141,0.269332257,1,0.015904267,0.021061311
4,90,86,8.25,2.828141285,1.177338098,6,0.162258491,0.102199855,1,0.015904267,0.021061311
4,90,86,8.25,5.351408657,1.382453117,5.999999999,0.094499371,0.035758919,1,0.015904267,0.021061311
4,90,86,8.25,6.283185258,0.85383275,5.999999298,0.281527193,0.27027915,1,0.015904267,0.021061311
5,90,86,8.25,6.166700407,0.141353149,3.743088265,0.417569943,0.307480289,1,0.016254904,0.021784229
5,90,86,8.25,6.283185303,0.831643098,6,0.282308998,0.286380319,1,0.016254904,0.021784229
5,90,86,8.25,5.539586615,1.377514387,5.999940825,0.097812961,0.04020068,1,0.016254904,0.021784229
5,90,86,8.25,0.410148433,0.299970383,1.99429548,0.664708471,0.248218966,1,0.016254904,0.021784229
5,90,86,8.25,3.03326967,1.166047521,6,0.167321702,0.117719747,1,0.016254904,0.021784229
6,90,86,4.5,6.283185307,1.034495932,6,0.204724247,0.203100609,1,0.01713966,0.022675729
6,90,86,4.5,3.965423152,1.326260495,6,0.136152132,0.087457227,1,0.01713966,0.022675729
6,90,86,4.5,0.5223075,0.58151913,2.017717558,0.465164735,0.304347929,1,0.01713966,0.022675729
6,90,86,4.5,6.040627738,0.542525491,3.022266467,0.28616016,0.285951577,1,0.01713966,0.022675729
6,90,86,4.5,5.581387951,4.28E-19,5.213619866,0.225512138,0.119142659,1,0.01713966,0.022675729
2,90,89,11.25,1.29E-14,4.12E-13,1.850250136,0.578246563,0.106660119,1,0.005287998,0.007010131
2,90,89,11.25,3.227851199,0.00840108,6,0.141878107,0.11674283,1,0.005287998,0.007010131
2,90,89,11.25,3.661163458,1.007711747,6,0.243048889,0.144572476,1,0.005287998,0.007010131
2,90,89,11.25,6.167892784,0.079532331,5.999999847,0.479674313,0.591455466,1,0.005287998,0.007010131
2,90,89,11.25,2.870176269,1.328489891,6,0.137892876,0.040569109,1,0.005287998,0.007010131
3,90,89,15.75,1.83E-13,0.866571976,6,0.259493474,0.190753539,1,0.020569139,0.025177378
3,90,89,15.75,0.52312448,1.381959196,5.999999999,0.095701446,0.032006859,1,0.020569139,0.025177378
3,90,89,15.75,6.283185307,0.195106861,6,0.6291161,0.413163033,1,0.020569139,0.025177378
3,90,89,15.75,3.556267733,1.180231732,6,0.16264859,0.090181712,1,0.020569139,0.025177378
3,90,89,15.75,1.65E-24,0.0712991,6,0.404358105,0.273894857,1,0.020569139,0.025177378
4,90,89,13.75,6.283185307,3.80E-39,6,0.490955544,0.234132173,1,0.024490747,0.030133621
4,90,89,13.75,6.283185307,0.894655238,6,0.290546433,0.203852429,1,0.024490747,0.030133621
4,90,89,13.75,4.816367355,1.361613351,6,0.107668355,0.042088434,1,0.024490747,0.030133621
4,90,89,13.75,5.54E-41,0.383931599,6,0.529690773,0.428331735,1,0.024490747,0.030133621
4,90,89,13.75,0.001385728,1.153123233,6,0.178846815,0.09159523,1,0.024490747,0.030133621
5,90,89,11.25,1.25E-07,0.866968479,6,0.286486353,0.232353517,1,0.025489866,0.031222119
5,90,89,11.25,6.283185307,0.418144259,6,0.504436439,0.380268308,1,0.025489866,0.031222119
5,90,89,11.25,1.010734682,1.372613318,6,0.104225833,0.042908743,1,0.025489866,0.031222119
5,90,89,11.25,2.79E-19,3.97E-22,6,0.491767528,0.232978507,1,0.025489866,0.031222119
5,90,89,11.25,4.441687345,1.162849885,6,0.175084996,0.111490925,1,0.025489866,0.031222119
6,90,89,11.25,4.14200446,1.163038055,6,0.173043498,0.114321337,1,0.025378183,0.031099123
6,90,89,11.25,3.38E-09,0.860004831,6,0.282607817,0.233910674,1,0.025378183,0.031099123
6,90,89,11.25,0.988811257,1.372860637,5.999998996,0.102648089,0.042468302,1,0.025378183,0.031099123
6,90,89,11.25,1.10E-11,1.17E-20,6,0.488331186,0.224614726,1,0.025378183,0.031099123
6,90,89,11.25,6.283185307,0.440391351,6,0.511907128,0.384684961,1,0.025378183,0.031099123
2,90,8,16.5,1.573212796,6.16E-19,0.488929279,0.347944648,0.227904951,1,0.002996528,0.004341413
2,90,8,16.5,1.365699485,2.64E-16,1.162344649,0.154373236,0.10354543,1,0.002996528,0.004341413
2,90,8,16.5,5.317693767,3.54E-26,1.546342977,0.185169734,0.097759342,1,0.002996528,0.004341413
2,90,8,16.5,1.564502555,0.081404086,0.169212977,0.126229903,0.039412465,1,0.002996528,0.004341413
2,90,8,16.5,1.400942727,1.20E-20,6,0.603247598,0.531377811,1,0.002996528,0.004341413
3,90,8,19.75,1.382554753,0.036064988,0.912693195,0.53735573,0.221989961,1,0.002574782,0.00347706
3,90,8,19.75,1.588050599,0.072192062,0.401241906,0.32125596,0.136406331,1,0.002574782,0.00347706
3,90,8,19.75,1.559154049,0.126340886,0.141992255,0.120401737,0.019273792,1,0.002574782,0.00347706
3,90,8,19.75,5.67232141,0.003805408,6,0.464512712,0.473609575,1,0.002574782,0.00347706
3,90,8,19.75,3.741716261,0.939564206,6,0.314334152,0.14872034,1,0.002574782,0.00347706
4,90,8,8.5,1.376978746,0.169520143,0.997170445,0.505014877,0.250212526,1,0.00283024,0.00377591
4,90,8,8.5,6.283185307,0.067086477,6,0.579307449,0.511870652,1,0.00283024,0.00377591
4,90,8,8.5,1.585851873,0.082003954,0.403475301,0.347642803,0.130216408,1,0.00283024,0.00377591
4,90,8,8.5,1.559058182,0.127465794,0.139674251,0.134239771,0.016004957,1,0.00283024,0.00377591
4,90,8,8.5,2.189339547,1.000341063,6,0.277087543,0.091695457,1,0.00283024,0.00377591
5,90,8,10.75,1.561120755,0.12107187,0.150082516,0.149859602,0.017140642,1,0.003358052,0.004409588
5,90,8,10.75,1.578275375,0.094443389,0.442601877,0.386410508,0.151743401,1,0.003358052,0.004409588
5,90,8,10.75,0.861806427,0.981241541,5.999918292,0.283275901,0.103289429,1,0.003358052,0.004409588
5,90,8,10.75,1.319073648,0.162090272,1.477646829,0.542247096,0.444244779,1,0.003358052,0.004409588
5,90,8,10.75,6.283185307,0.094342049,2.300582497,0.61720465,0.283581749,1,0.003358052,0.004409588
6,90,8,18.75,1.454639713,0.083923157,3.655207911,0.546313481,0.504559523,1,0.003840482,0.005171236
6,90,8,18.75,1.570853115,0.156851619,0.589032318,0.426254106,0.22444348,1,0.003840482,0.005171236
6,90,8,18.75,6.283185307,0.102623638,0.73441824,0.686036234,0.050254717,1,0.003840482,0.005171236
6,90,8,18.75,1.200464958,0.931456104,4.822027481,0.327528047,0.189316824,1,0.003840482,0.005171236
6,90,8,18.75,1.562965391,0.097736709,0.198507034,0.201683227,0.031425455,1,0.003840482,0.005171236
